Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-18,2020,3,18,,3.2,,0.1,,1.6,,16.4,,0,,,,,,,,,,3,,41,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-19,2020,3,19,,4.2,,2.7,,3.5,,14.5,,0,,,,,,,,,,3,,33,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-20,2020,3,20,,18.5,,-1.8,,8.3,,9.7,,0,,,,,,,,,,20,,63,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-21,2020,3,21,,-0.5,,-6.2,,-3.3,,21.3,,0,,,,,,,,,,35,,34,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-22,2020,3,22,,1.7,,-4.9,,-1.6,,19.6,,0,,,,,,,,,,5,,46,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-23,2020,3,23,,3.8,,0.1,,2,,16,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-24,2020,3,24,,4,,2.3,,3.2,,14.8,,0,,,,,,,,,,7,,33,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-25,2020,3,25,,4.8,,2.6,,3.7,,14.3,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-26,2020,3,26,,13.7,,3.3,,8.5,,9.5,,0,,,,,,,,,,21,,36,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-27,2020,3,27,,5.3,,3.1,,4.2,,13.8,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-28,2020,3,28,,4.8,,3.3,,4.1,,13.9,,0,,,,,,,,,,3,,44,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-29,2020,3,29,,18.7,,3.9,,11.3,,6.7,,0,,,,,,,,,,25,,66,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-30,2020,3,30,,10.2,,5.5,,7.8,,10.2,,0,,,,,,,,,,24,,33,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-03-31,2020,3,31,,5.9,,3.5,,4.7,,13.3,,0,,,,,,,,,,3,,39,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-01,2020,4,1,,7.6,,3.3,,5.4,,12.6,,0,,,,,,,,,,2,,36,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-02,2020,4,2,,14.4,,3.6,,9,,9,,0,,,,,,,,,,31,,44,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-03,2020,4,3,,9.3,,3.8,,6.6,,11.4,,0,,,,,,,,,,34,,35,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-04,2020,4,4,,8.3,,5.4,,6.8,,11.2,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-05,2020,4,5,,9.9,,4.8,,7.3,,10.7,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-06,2020,4,6,,15.2,,1.9,,8.5,,9.5,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-07,2020,4,7,,10.2,,4.8,,7.5,,10.5,,0,,,,,,,,,,34,,42,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-08,2020,4,8,,14.7,,5.7,,10.2,,7.8,,0,,,,,,,,,,29,,40,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-09,2020,4,9,,9.2,,2.3,,5.8,,12.2,,0,,,,,,,,,,33,,69,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-10,2020,4,10,,6.3,,1.7,,4,,14,,0,,,,,,,,,,28,,53,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-11,2020,4,11,,9.2,,0.9,,5.1,,12.9,,0,,,,,,,,,,30,,35,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-12,2020,4,12,,10.9,,5,,7.9,,10.1,,0,,,,,,,,,,3,,31,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-13,2020,4,13,,14.3,,3.8,,9.1,,8.9,,0,,,,,,,,,,24,,58,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-14,2020,4,14,,6.1,,1,,3.6,,14.4,,0,,,,,,,,,,25,,48,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-15,2020,4,15,,4.4,,-0.7,,1.8,,16.2,,0,,,,,,,,,,29,,41,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-16,2020,4,16,,4.4,,-1.4,,1.5,,16.5,,0,,,,,,,,,,28,,50,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-17,2020,4,17,,5,,0.5,,2.8,,15.2,,0,,,,,,,,,,17,,37,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-18,2020,4,18,,9.2,,-0.4,,4.4,,13.6,,0,,,,,,,,,,22,,41,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-19,2020,4,19,,12.1,,1,,6.5,,11.5,,0,,,,,,,,,,29,,52,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-20,2020,4,20,,7.2,,-0.4,,3.4,,14.6,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-21,2020,4,21,,10.2,,-0.4,,4.9,,13.1,,0,,,,,,,,,,30,,73,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-22,2020,4,22,,5.9,,-1.2,,2.4,,15.6,,0,,,,,,,,,,27,,38,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-23,2020,4,23,,4.4,,1.6,,3,,15,,0,,,,,,,,,,3,,39,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-24,2020,4,24,,6.5,,4.4,,5.5,,12.5,,0,,,,,,,,,,3,,39,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-25,2020,4,25,,8.7,,3.4,,6.1,,11.9,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-26,2020,4,26,,9.4,,4.9,,7.2,,10.8,,0,,,,,,,,,,4,,59,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-27,2020,4,27,,13.4,,5.8,,9.6,,8.4,,0,,,,,,,,,,16,,37,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-28,2020,4,28,,9.9,,5.4,,7.6,,10.4,,0,,,,,,,,,,21,,34,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-29,2020,4,29,,9.5,,5.6,,7.5,,10.5,,0,,,,,,,,,,2,,41,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-04-30,2020,4,30,,9.9,,6.2,,8,,10,,0,,,,,,,,,,3,,34,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-01,2020,5,1,,15.9,,7.8,,11.8,,6.2,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-02,2020,5,2,,17.5,,7.7,,12.6,,5.4,,0,,,,,,,,,,16,,38,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-03,2020,5,3,,20.9,,9.9,,15.4,,2.6,,0,,,,,,,,,,35,,39,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-04,2020,5,4,,11.3,,4.4,,7.9,,10.1,,0,,,,,,,,,,30,,43,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-05,2020,5,5,,7.3,,3,,5.2,,12.8,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-06,2020,5,6,,11.1,,4.6,,7.9,,10.1,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-07,2020,5,7,,14,,4,,9,,9,,0,,,,,,,,,,34,,53,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-08,2020,5,8,,5.8,,-0.3,,2.7,,15.3,,0,,,,,,,,,,33,,50,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-09,2020,5,9,,6.7,,-0.9,,2.9,,15.1,,0,,,,,,,,,,30,,65,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-10,2020,5,10,,9,,3.4,,6.2,,11.8,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-11,2020,5,11,,7.4,,1.5,,4.5,,13.5,,0,,,,,,,,,,30,,39,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-12,2020,5,12,,10.4,,0.7,,5.6,,12.4,,0,,,,,,,,,,30,,49,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-13,2020,5,13,,12.2,,1.5,,6.9,,11.1,,0,,,,,,,,,,15,,34,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-14,2020,5,14,,7.8,,5.3,,6.5,,11.5,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-15,2020,5,15,,21.9,,6.4,,14.1,,3.9,,0,,,,,,,,,,21,,41,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-16,2020,5,16,,12.4,,7.2,,9.8,,8.2,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-17,2020,5,17,,10.2,,7.2,,8.7,,9.3,,0,,,,,,,,,,3,,45,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-18,2020,5,18,,10.1,,6.8,,8.5,,9.5,,0,,,,,,,,,,3,,47,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-19,2020,5,19,,11.2,,7.4,,9.3,,8.7,,0,,,,,,,,,,3,,39,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-20,2020,5,20,,12.3,,7.8,,10,,8,,0,,,,,,,,,,3,,32,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-21,2020,5,21,,12.5,,7.5,,10,,8,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-22,2020,5,22,,18.5,,9.8,,14.2,,3.8,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-23,2020,5,23,,19.7,,12.6,,16.1,,1.9,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-24,2020,5,24,,22.9,,11,,16.9,,1.1,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-25,2020,5,25,,30.3,,14.5,,22.4,,0,,4.4,,,,,,,,,,10,,38,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-26,2020,5,26,,19.3,,13.2,,16.3,,1.7,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-27,2020,5,27,,25.4,,16.5,,21,,0,,3,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-28,2020,5,28,,22.7,,15.7,,19.2,,0,,1.2,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-29,2020,5,29,,24.5,,14.3,,19.4,,0,,1.4,,,,,,,,,,20,,47,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-30,2020,5,30,,18.2,,10.1,,14.1,,3.9,,0,,,,,,,,,,29,,47,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-05-31,2020,5,31,,16.1,,6.8,,11.4,,6.6,,0,,,,,,,,,,29,,37,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-01,2020,6,1,,23.1,,10.7,,16.9,,1.1,,0,,,,,,,,,,20,,33,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-02,2020,6,2,,26.6,,11.3,,19,,0,,1,,,,,,,,,,2,,81,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-03,2020,6,3,,26.8,,11.3,,19,,0,,1,,,,,,,,,,28,,40,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-04,2020,6,4,,29.1,,13.9,,21.5,,0,,3.5,,,,,,,,,,17,,40,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-05,2020,6,5,,28.7,,17.6,,23.1,,0,,5.1,,,,,,,,,,18,,33,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-06,2020,6,6,,25.4,,15.9,,20.6,,0,,2.6,,,,,,,,,,29,,51,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-07,2020,6,7,,17.3,,12.9,,15.1,,2.9,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-08,2020,6,8,,19.7,,13,,16.3,,1.7,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-09,2020,6,9,,30.9,,17.3,,24.1,,0,,6.1,,,,,,,,,,16,,32,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-10,2020,6,10,,31,,15,,23,,0,,5,,,,,,,,,,,M,,M
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-11,2020,6,11,,23.8,,16.4,,20.1,,0,,2.1,,,,,,,,,,24,,43,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-12,2020,6,12,,18.8,,10.5,,14.7,,3.3,,0,,,,,,,,,,29,,42,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-13,2020,6,13,,14.9,,9.4,,12.1,,5.9,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-14,2020,6,14,,15.2,,10.4,,12.8,,5.2,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-15,2020,6,15,,16.8,,12.3,,14.5,,3.5,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-16,2020,6,16,,17.6,,12.5,,15.1,,2.9,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-17,2020,6,17,,20.5,,14.8,,17.7,,0.3,,0,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-18,2020,6,18,,21.9,,17.1,,19.5,,0,,1.5,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-19,2020,6,19,,26.6,,18.7,,22.7,,0,,4.7,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-20,2020,6,20,,26.8,,19.8,,23.3,,0,,5.3,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-21,2020,6,21,,31.6,,21,,26.3,,0,,8.3,,,,,,,,,,4,,32,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-22,2020,6,22,,28.7,,21.5,,25.1,,0,,7.1,,,,,,,,,,17,,49,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-23,2020,6,23,,25.6,,19,,22.3,,0,,4.3,,,,,,,,,,15,,64,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-24,2020,6,24,,21.9,,16.7,,19.3,,0,,1.3,,,,,,,,,,23,,45,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-25,2020,6,25,,25.2,,15.2,,20.2,,0,,2.2,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-26,2020,6,26,,27.9,,18.4,,23.1,,0,,5.1,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-27,2020,6,27,,28.3,,18.8,,23.6,,0,,5.6,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-28,2020,6,28,,26.7,,18.7,,22.7,,0,,4.7,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-29,2020,6,29,,27.7,,19.7,,23.7,,0,,5.7,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-06-30,2020,6,30,,24.1,,19.7,,21.9,,0,,3.9,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-01,2020,7,1,,28.9,,20,,24.4,,0,,6.4,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-02,2020,7,2,,32.9,,22.7,,27.8,,0,,9.8,,,,,,,,,,35,,51,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-03,2020,7,3,,31.3,,23.6,,27.5,,0,,9.5,,,,,,,,,,33,,35,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-04,2020,7,4,,27.3,,22.7,,25,,0,,7,,,,,,,,,,33,,32,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-05,2020,7,5,,32.3,,20.2,,26.2,,0,,8.2,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-06,2020,7,6,,25.2,,21.7,,23.5,,0,,5.5,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-07,2020,7,7,,32.6,,22.5,,27.5,,0,,9.5,,,,,,,,,,12,,40,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-08,2020,7,8,,32.4,,23.9,,28.1,,0,,10.1,,,,,,,,,,5,,33,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-09,2020,7,9,,29.9,,24.5,,27.2,,0,,9.2,,,,,,,,,,11,,45,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-10,2020,7,10,,29.4,,19.9,,24.7,,0,,6.7,,,,,,,,,,,M,,M
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-11,2020,7,11,,26.2,,21.5,,23.9,,0,,5.9,,,,,,,,,,29,,46,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-12,2020,7,12,,26,,18.5,,22.2,,0,,4.2,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-13,2020,7,13,,25.2,,17.4,,21.3,,0,,3.3,,,,,,,,,,33,,31,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-14,2020,7,14,,25.6,,17.9,,21.7,,0,,3.7,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-15,2020,7,15,,23.8,,20,,21.9,,0,,3.9,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-16,2020,7,16,,25.8,,22.6,,24.2,,0,,6.2,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-17,2020,7,17,,30.4,,20.7,,25.5,,0,,7.5,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-18,2020,7,18,,31.2,,21.6,,26.4,,0,,8.4,,,,,,,,,,20,,32,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-19,2020,7,19,,30.2,,23.6,,26.9,,0,,8.9,,,,,,,,,,31,,51,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-20,2020,7,20,,28.7,,19.9,,24.3,,0,,6.3,,,,,,,,,,23,,32,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-21,2020,7,21,,21.9,,17.4,,19.6,,0,,1.6,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-22,2020,7,22,,28,,19.2,,23.6,,0,,5.6,,,,,,,,,,17,,37,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-23,2020,7,23,,24,,19.3,,21.7,,0,,3.7,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-24,2020,7,24,,23.5,,19.3,,21.4,,0,,3.4,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-25,2020,7,25,,29.8,,19.8,,24.8,,0,,6.8,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-26,2020,7,26,,31.8,,21.6,,26.7,,0,,8.7,,,,,,,,,,20,,38,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-27,2020,7,27,,31,,23.6,,27.3,,0,,9.3,,,,,,,,,,24,,33,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-28,2020,7,28,,28.4,,21.1,,24.7,,0,,6.7,,,,,,,,,,23,,34,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-29,2020,7,29,,29.2,,20.2,,24.7,,0,,6.7,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-30,2020,7,30,,28.2,,19.4,,23.8,,0,,5.8,,,,,,,,,,34,,37,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-07-31,2020,7,31,,24.7,,19.3,,22,,0,,4,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-01,2020,8,1,,23.5,,20.8,,22.2,,0,,4.2,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-02,2020,8,2,,26.8,,20.6,,23.7,,0,,5.7,,,,,,,,,,,M,,M
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-03,2020,8,3,,21.4,,16.2,,18.8,,0,,0.8,,,,,,,,,,33,,51,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-04,2020,8,4,,23.6,,17.7,,20.7,,0,,2.7,,,,,,,,,,10,,152,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-05,2020,8,5,,22.7,,16.3,,19.5,,0,,1.5,,,,,,,,,,24,,32,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-06,2020,8,6,,21.4,,16.5,,18.9,,0,,0.9,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-07,2020,8,7,,22.4,,17.8,,20.1,,0,,2.1,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-08,2020,8,8,,27.2,,17.9,,22.5,,0,,4.5,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-09,2020,8,9,,28.5,,20.8,,24.6,,0,,6.6,,,,,,,,,,20,,32,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-10,2020,8,10,,31.2,,21.4,,26.3,,0,,8.3,,,,,,,,,,19,,31,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-11,2020,8,11,,28.2,,20.2,,24.2,,0,,6.2,,,,,,,,,,29,,36,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-12,2020,8,12,,26.4,,18.6,,22.5,,0,,4.5,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-13,2020,8,13,,24,,18.2,,21.1,,0,,3.1,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-14,2020,8,14,,23.9,,21.1,,22.5,,0,,4.5,,,,,,,,,,3,,31,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-15,2020,8,15,,24,,19.8,,21.9,,0,,3.9,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-16,2020,8,16,,25.6,,19.6,,22.6,,0,,4.6,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-17,2020,8,17,,26.1,,16.2,,21.1,,0,,3.1,,,,,,,,,,29,,105,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-18,2020,8,18,,24.4,,15.9,,20.2,,0,,2.2,,,,,,,,,,33,,41,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-19,2020,8,19,,21.8,,14.8,,18.3,,0,,0.3,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-20,2020,8,20,,,M,,M,,M,,M,,M,,,,,,,,,,M,,M
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-21,2020,8,21,,29.3,,18.8,,24,,0,,6,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-22,2020,8,22,,31.1,,21.1,,26.1,,0,,8.1,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-23,2020,8,23,,30.1,,20.6,,25.3,,0,,7.3,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-24,2020,8,24,,31.4,,22,,26.7,,0,,8.7,,,,,,,,,,30,,31,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-25,2020,8,25,,27.7,,19.1,,23.4,,0,,5.4,,,,,,,,,,31,,39,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-26,2020,8,26,,21.1,,17.1,,19.1,,0,,1.1,,,,,,,,,,33,,31,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-27,2020,8,27,,29,,19.6,,24.3,,0,,6.3,,,,,,,,,,25,,37,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-28,2020,8,28,,22.5,,18.2,,20.3,,0,,2.3,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-29,2020,8,29,,24.6,,17.9,,21.2,,0,,3.2,,,,,,,,,,29,,52,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-30,2020,8,30,,21,,15.2,,18.1,,0,,0.1,,,,,,,,,,,,,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-08-31,2020,8,31,,21.9,,14.6,,18.2,,0,,0.2,,,,,,,,,,5,,32,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-09-01,2020,9,1,,27.5,,18.5,,23,,0,,5,,,,,,,,,,16,,37,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-09-02,2020,9,2,,27,,19.8,,23.4,,0,,5.4,,,,,,,,,,19,,34,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-09-03,2020,9,3,,27.2,,17,,22.1,,0,,4.1,,,,,,,,,,21,,47,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-09-04,2020,9,4,,22.2,,15.6,,18.9,,0,,0.9,,,,,,,,,,23,,37,
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,2020-09-05,2020,9,5,,19.9,,14.4,,17.1,,0.9,,0,,,,,,,,,,24,,31,
